College_Code,College_Name,Branch_Code,Branch_Name,Category,Cutoff_Rank,Year,Round,Table_Number
,,AE Aeronaut.Engg,100913,,121604145701.0,2024,1,42
,,AE Aeronaut.Engg,120057,,124266172841.0,2024,1,27
,,AE Aeronaut.Engg,45876,,124472105610.0,2024,1,15
,,AE Aeronaut.Engg,113313,,126394112434.0,2024,1,36
,,AE Aeronaut.Engg,120057,,130672113490.0,2024,1,27
,,AE Aeronaut.Engg,120057,,135100124942.0,2024,1,27
,,AE Aeronaut.Engg,113313,,151263154394.0,2024,1,36
,,AE Aeronaut.Engg,96502,,164000146980.0,2024,1,27
,,AE Aeronaut.Engg,120057,,191290185017.0,2024,1,27
,,AE Aeronaut.Engg,--,,1.0693412610112655e+23,2024,1,9
,,AE Aeronaut.Engg,20572,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),20854.0,2024,1,2
,,AE Aeronaut.Engg,31166,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),25179.0,2024,1,20
,,AE Aeronaut.Engg,45876,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),40884.0,2024,1,15
,,AE Aeronaut.Engg,36920,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),55107.0,2024,1,12
,,AE Aeronaut.Engg,72796,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),67921.0,2024,1,20
,,AE Aeronaut.Engg,67851,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),69335.0,2024,1,3
,,AE Aeronaut.Engg,79585,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),92261.0,2024,1,34
,,AE Aeronaut.Engg,--,ENGINEERING CUTOFF RANK OF CET-2024 - R1 ( PROV )  ALLOTMENT ( HYD KAR ),70853.0,2024,1,12
,,AE Aeronaut.Engg,--,ENGINEERING CUTOFF RANK OF CET-2024 - R1 ( PROV )  ALLOTMENT ( HYD KAR ),76357.0,2024,1,15
,,AE Aeronaut.Engg,--,ENGINEERING CUTOFF RANK OF CET-2024 - R1 ( PROV )  ALLOTMENT ( HYD KAR ),144074.0,2024,1,42
,,AI Artificial,6639,,2385.0,2024,1,10
,,AI Artificial,5667,,2561.0,2024,1,2
,,AI Artificial,5667,,3031.0,2024,1,2
,,AI Artificial,5667,,3353.0,2024,1,2
,,AI Artificial,6639,,3741.0,2024,1,10
,,AI Artificial,6639,,4088.0,2024,1,10
,,AI Artificial,--,,4332.0,2024,1,10
,,AI Artificial,--,,4451.0,2024,1,10
,,AI Artificial,9551,,4644.0,2024,1,1
,,AI Artificial,9551,,4853.0,2024,1,1
,,AI Artificial,7375,,4865.0,2024,1,2
,,AI Artificial,5667,,5124.0,2024,1,2
,,AI Artificial,--,,5215.0,2024,1,2
,,AI Artificial,5667,,5360.0,2024,1,2
,,AI Artificial,7375,,5472.0,2024,1,2
,,AI Artificial,6639,,5585.0,2024,1,10
,,AI Artificial,7375,,5586.0,2024,1,2
,,AI Artificial,9551,,5660.0,2024,1,1
,,AI Artificial,6639,,5737.0,2024,1,10
,,AI Artificial,--,,5874.0,2024,1,10
,,AI Artificial,9089,,5954.0,2024,1,3
,,AI Artificial,5667,,6053.0,2024,1,2
,,AI Artificial,--,,6057.0,2024,1,1
,,AI Artificial,9089,,6082.0,2024,1,3
,,AI Artificial,6639,,6254.0,2024,1,10
,,AI Artificial,6639,,6438.0,2024,1,10
,,AI Artificial,5667,,6487.0,2024,1,2
,,AI Artificial,9551,,6644.0,2024,1,1
,,AI Artificial,--,,6691.0,2024,1,10
,,AI Artificial,--,,6870.0,2024,1,10
,,AI Artificial,--,,7404.0,2024,1,3
,,AI Artificial,--,,7404.0,2024,1,2
,,AI Artificial,--,,7524.0,2024,1,10
,,AI Artificial,--,,7524.0,2024,1,10
,,AI Artificial,7375,,7526.0,2024,1,2
,,AI Artificial,--,,7605.0,2024,1,10
,,AI Artificial,--,,7605.0,2024,1,10
,,AI Artificial,6639,,7717.0,2024,1,10
,,AI Artificial,9089,,7760.0,2024,1,3
,,AI Artificial,--,,7963.0,2024,1,1
,,AI Artificial,--,,7979.0,2024,1,2
,,AI Artificial,9551,,7993.0,2024,1,1
,,AI Artificial,9551,,8135.0,2024,1,1
,,AI Artificial,7551,,8216.0,2024,1,2
,,AI Artificial,--,,8229.0,2024,1,1
,,AI Artificial,--,,8295.0,2024,1,10
,,AI Artificial,7375,,8485.0,2024,1,2
,,AI Artificial,7375,,8542.0,2024,1,2
,,AI Artificial,9551,,8818.0,2024,1,1
,,AI Artificial,--,,8910.0,2024,1,3
,,AI Artificial,--,,8910.0,2024,1,1
,,AI Artificial,--,,9281.0,2024,1,10
,,AI Artificial,--,,9789.0,2024,1,1
,,AI Artificial,--,,9789.0,2024,1,1
,,AI Artificial,6639,,10014.0,2024,1,10
,,AI Artificial,6639,,10065.0,2024,1,10
,,AI Artificial,6639,,10278.0,2024,1,10
,,AI Artificial,9089,,10447.0,2024,1,3
,,AI Artificial,6639,,10515.0,2024,1,10
,,AI Artificial,16653,,10923.0,2024,1,24
,,AI Artificial,16653,,11105.0,2024,1,24
,,AI Artificial,9089,,11149.0,2024,1,3
,,AI Artificial,"19024
--",,11464.0,2024,1,4
,,AI Artificial,14011,,11483.0,2024,1,20
,,AI Artificial,--,,11546.0,2024,1,1
,,AI Artificial,7375,,11616.0,2024,1,2
,,AI Artificial,--,,11728.0,2024,1,10
,,AI Artificial,16653,,11858.0,2024,1,24
,,AI Artificial,14011,,11905.0,2024,1,20
,,AI Artificial,7551,,11976.0,2024,1,2
,,AI Artificial,7551,,11976.0,2024,1,2
,,AI Artificial,--,,11987.0,2024,1,24
,,AI Artificial,--,,12200.0,2024,1,20
,,AI Artificial,14011,,12577.0,2024,1,20
,,AI Artificial,--,,13144.0,2024,1,20
,,AI Artificial,9089,,13146.0,2024,1,3
,,AI Artificial,9089,,13175.0,2024,1,3
,,AI Artificial,--,,13254.0,2024,1,3
,,AI Artificial,6639,,13555.0,2024,1,10
,,AI Artificial,14011,,13916.0,2024,1,20
,,AI Artificial,--,,14011.0,2024,1,20
,,AI Artificial,--,,14011.0,2024,1,20
,,AI Artificial,"20056
--
--
20834",,14712.0,2024,1,19
,,AI Artificial,"19024
--",,14804.0,2024,1,4
,,AI Artificial,--,,15007.0,2024,1,4
,,AI Artificial,"20056
--
--
20834",,15058.0,2024,1,19
,,AI Artificial,16653,,15319.0,2024,1,24
,,AI Artificial,--,,15493.0,2024,1,1
,,AI Artificial,"20056
--
--
20834",,15494.0,2024,1,19
,,AI Artificial,16653,,15506.0,2024,1,24
,,AI Artificial,5667,,15559.0,2024,1,2
,,AI Artificial,--,,15697.0,2024,1,19
,,AI Artificial,"20056
--
--
20834",,15816.0,2024,1,19
,,AI Artificial,16653,,15853.0,2024,1,24
,,AI Artificial,"21215
--",,15864.0,2024,1,21
,,AI Artificial,--,,16142.0,2024,1,10
,,AI Artificial,--,,16142.0,2024,1,10
,,AI Artificial,--,,16142.0,2024,1,10
,,AI Artificial,--,,16221.0,2024,1,10
,,AI Artificial,--,,16312.0,2024,1,10
,,AI Artificial,14011,,16904.0,2024,1,20
,,AI Artificial,--,,16951.0,2024,1,12
,,AI Artificial,--,,17653.0,2024,1,12
,,AI Artificial,26784,,17756.0,2024,1,7
,,AI Artificial,--,,17914.0,2024,1,24
,,AI Artificial,--,,17954.0,2024,1,12
,,AI Artificial,16653,,18020.0,2024,1,24
,,AI Artificial,"20056
--
--
20834",,18120.0,2024,1,19
,,AI Artificial,--,,18120.0,2024,1,19
,,AI Artificial,24789,,18160.0,2024,1,18
,,AI Artificial,"21215
--",,18410.0,2024,1,21
,,AI Artificial,--,,18471.0,2024,1,12
,,AI Artificial,--,,18599.0,2024,1,18
,,AI Artificial,--,,18599.0,2024,1,20
,,AI Artificial,--,,18599.0,2024,1,20
,,AI Artificial,25775,,18626.0,2024,1,38
,,AI Artificial,25775,,18652.0,2024,1,38
,,AI Artificial,--,,18869.0,2024,1,24
,,AI Artificial,5667,,19019.0,2024,1,2
,,AI Artificial,5667,,19186.0,2024,1,2
,,AI Artificial,25775,,19330.0,2024,1,38
,,AI Artificial,--,,19489.0,2024,1,24
,,AI Artificial,26784,,19509.0,2024,1,7
,,AI Artificial,--,,19592.0,2024,1,24
,,AI Artificial,16653,,19667.0,2024,1,24
,,AI Artificial,"21215
--",,19919.0,2024,1,21
,,AI Artificial,26784,,20037.0,2024,1,7
,,AI Artificial,16653,,20206.0,2024,1,24
,,AI Artificial,--,,20206.0,2024,1,24
,,AI Artificial,--,,20206.0,2024,1,24
,,AI Artificial,--,,20579.0,2024,1,3
,,AI Artificial,--,,20613.0,2024,1,19
,,AI Artificial,24789,,20641.0,2024,1,18
,,AI Artificial,--,,20689.0,2024,1,4
,,AI Artificial,--,,20709.0,2024,1,12
,,AI Artificial,--,,21095.0,2024,1,19
,,AI Artificial,"19024
--",,21275.0,2024,1,4
,,AI Artificial,--,,21335.0,2024,1,3
,,AI Artificial,27101,,21389.0,2024,1,22
,,AI Artificial,27101,,21424.0,2024,1,22
,,AI Artificial,--,,21426.0,2024,1,24
,,AI Artificial,16653,,21427.0,2024,1,24
,,AI Artificial,--,,21602.0,2024,1,38
,,AI Artificial,--,,21602.0,2024,1,21
,,AI Artificial,"20056
--
--
20834",,21622.0,2024,1,19
,,AI Artificial,14011,,22189.0,2024,1,20
,,AI Artificial,27101,,22376.0,2024,1,22
,,AI Artificial,--,,22455.0,2024,1,3
,,AI Artificial,--,,22472.0,2024,1,7
,,AI Artificial,"37806
--",,22540.0,2024,1,25
,,AI Artificial,--,,22574.0,2024,1,18
,,AI Artificial,9551,,22838.0,2024,1,1
,,AI Artificial,16653,,23048.0,2024,1,24
,,AI Artificial,25775,,23061.0,2024,1,38
,,AI Artificial,--,,23086.0,2024,1,12
,,AI Artificial,--,,23139.0,2024,1,24
,,AI Artificial,30560,,23263.0,2024,1,15
,,AI Artificial,--,,23289.0,2024,1,4
,,AI Artificial,--,,23436.0,2024,1,3
,,AI Artificial,27101,,23610.0,2024,1,22
,,AI Artificial,--,,23725.0,2024,1,24
,,AI Artificial,30560,,23839.0,2024,1,15
,,AI Artificial,--,,23947.0,2024,1,3
,,AI Artificial,--,,23966.0,2024,1,3
,,AI Artificial,--,,24237.0,2024,1,15
,,AI Artificial,--,,24385.0,2024,1,18
,,AI Artificial,"37806
--",,24552.0,2024,1,25
,,AI Artificial,26784,,24562.0,2024,1,7
,,AI Artificial,30560,,24568.0,2024,1,15
,,AI Artificial,--,,24625.0,2024,1,19
,,AI Artificial,"20056
--
--
20834",,24626.0,2024,1,19
,,AI Artificial,25775,,24628.0,2024,1,38
,,AI Artificial,9551,,24785.0,2024,1,1
,,AI Artificial,30560,,24896.0,2024,1,15
,,AI Artificial,--,,25227.0,2024,1,24
,,AI Artificial,24789,,25715.0,2024,1,18
,,AI Artificial,--,,25728.0,2024,1,3
,,AI Artificial,--,,25844.0,2024,1,3
,,AI Artificial,--,,26054.0,2024,1,21
,,AI Artificial,--,,26160.0,2024,1,21
,,AI Artificial,25775,,26273.0,2024,1,38
,,AI Artificial,16653,,26330.0,2024,1,24
,,AI Artificial,--,,26456.0,2024,1,18
,,AI Artificial,30560,,26756.0,2024,1,15
,,AI Artificial,"37806
--",,26831.0,2024,1,25
,,AI Artificial,30560,,26874.0,2024,1,15
,,AI Artificial,--,,26898.0,2024,1,39
,,AI Artificial,--,,26898.0,2024,1,38
,,AI Artificial,30792,,27234.0,2024,1,20
,,AI Artificial,30792,,27309.0,2024,1,20
,,AI Artificial,65866,,27318.0,2024,1,20
,,AI Artificial,--,,27403.0,2024,1,4
,,AI Artificial,--,,27738.0,2024,1,3
,,AI Artificial,22018,,28055.0,2024,1,12
,,AI Artificial,30560,,28105.0,2024,1,15
,,AI Artificial,--,,28644.0,2024,1,18
,,AI Artificial,6639,,28648.0,2024,1,10
,,AI Artificial,--,,29400.0,2024,1,15
,,AI Artificial,--,,29840.0,2024,1,12
,,AI Artificial,--,,29893.0,2024,1,24
,,AI Artificial,"21215
--",,30011.0,2024,1,21
,,AI Artificial,30792,,30103.0,2024,1,20
,,AI Artificial,30560,,30152.0,2024,1,15
,,AI Artificial,22018,,30152.0,2024,1,12
,,AI Artificial,58821,,30152.0,2024,1,12
,,AI Artificial,--,,30264.0,2024,1,24
,,AI Artificial,--,,30465.0,2024,1,24
,,AI Artificial,--,,30465.0,2024,1,24
,,AI Artificial,--,,30502.0,2024,1,3
,,AI Artificial,--,,30816.0,2024,1,15
,,AI Artificial,--,,30828.0,2024,1,15
,,AI Artificial,9551,,30896.0,2024,1,1
,,AI Artificial,32327,,30904.0,2024,1,5
,,AI Artificial,--,,30971.0,2024,1,15
,,AI Artificial,--,,31066.0,2024,1,15
,,AI Artificial,32327,,31277.0,2024,1,5
,,AI Artificial,"20056
--
--
20834",,31387.0,2024,1,19
,,AI Artificial,45095,,31457.0,2024,1,11
,,AI Artificial,6639,,31619.0,2024,1,10
,,AI Artificial,7375,,31734.0,2024,1,2
,,AI Artificial,32327,,32270.0,2024,1,5
,,AI Artificial,--,,32360.0,2024,1,10
,,AI Artificial,--,,32360.0,2024,1,10
,,AI Artificial,--,,32362.0,2024,1,12
,,AI Artificial,25775,,32870.0,2024,1,38
,,AI Artificial,45095,,33049.0,2024,1,11
,,AI Artificial,--,,33299.0,2024,1,3
,,AI Artificial,7375,,33368.0,2024,1,2
,,AI Artificial,40165,,33694.0,2024,1,47
,,AI Artificial,30792,,33877.0,2024,1,20
,,AI Artificial,40165,,34053.0,2024,1,47
,,AI Artificial,--,,34072.0,2024,1,19
,,AI Artificial,--,,34163.0,2024,1,15
,,AI Artificial,--,,34195.0,2024,1,15
,,AI Artificial,7375,,34357.0,2024,1,2
,,AI Artificial,6639,,34369.0,2024,1,10
,,AI Artificial,45095,,34722.0,2024,1,11
,,AI Artificial,40165,,34956.0,2024,1,47
,,AI Artificial,40885,,35027.0,2024,1,18
,,AI Artificial,--,,35290.0,2024,1,2
,,AI Artificial,--,,35290.0,2024,1,2
,,AI Artificial,--,,35474.0,2024,1,12
,,AI Artificial,9551,,35775.0,2024,1,1
,,AI Artificial,--,,35791.0,2024,1,18
,,AI Artificial,46035,,35804.0,2024,1,13
,,AI Artificial,6639,,35989.0,2024,1,10
,,AI Artificial,73254,,36042.0,2024,1,20
,,AI Artificial,39399,,36135.0,2024,1,17
,,AI Artificial,--,,36229.0,2024,1,12
,,AI Artificial,39399,,36264.0,2024,1,17
,,AI Artificial,9089,,36282.0,2024,1,3
,,AI Artificial,73254,,36475.0,2024,1,20
,,AI Artificial,--,,36591.0,2024,1,17
,,AI Artificial,57375,,36805.0,2024,1,29
,,AI Artificial,9551,,37041.0,2024,1,1
,,AI Artificial,--,,37449.0,2024,1,11
,,AI Artificial,--,,37507.0,2024,1,15
,,AI Artificial,--,,37615.0,2024,1,15
,,AI Artificial,39399,,38294.0,2024,1,17
,,AI Artificial,59537,,38362.0,2024,1,12
,,AI Artificial,--,,38445.0,2024,1,10
,,AI Artificial,9089,,38720.0,2024,1,3
,,AI Artificial,39399,,38819.0,2024,1,17
,,AI Artificial,--,,39159.0,2024,1,28
,,AI Artificial,40165,,39319.0,2024,1,47
,,AI Artificial,40165,,39360.0,2024,1,47
,,AI Artificial,57375,,39482.0,2024,1,29
,,AI Artificial,32327,,40038.0,2024,1,5
,,AI Artificial,46035,,40120.0,2024,1,13
,,AI Artificial,6639,,40237.0,2024,1,10
,,AI Artificial,57018,,40256.0,2024,1,27
,,AI Artificial,9089,,40587.0,2024,1,3
,,AI Artificial,32327,,40983.0,2024,1,5
,,AI Artificial,--,,41114.0,2024,1,5
,,AI Artificial,6639,,41356.0,2024,1,10
,,AI Artificial,27101,,41452.0,2024,1,22
,,AI Artificial,60737,,41737.0,2024,1,13
,,AI Artificial,--,,41933.0,2024,1,10
,,AI Artificial,39399,,42081.0,2024,1,17
,,AI Artificial,52423,,42125.0,2024,1,18
,,AI Artificial,57375,,42618.0,2024,1,29
,,AI Artificial,57018,,42747.0,2024,1,27
,,AI Artificial,--,,42794.0,2024,1,18
,,AI Artificial,--,,42806.0,2024,1,27
,,AI Artificial,67936,,43213.0,2024,1,47
,,AI Artificial,"33477
--
51150
33616",,43240.0,2024,1,28
,,AI Artificial,40885,,43549.0,2024,1,18
,,AI Artificial,--,,43674.0,2024,1,10
,,AI Artificial,45095,,43854.0,2024,1,11
,,AI Artificial,--,,44009.0,2024,1,18
,,AI Artificial,--,,44053.0,2024,1,48
,,AI Artificial,--,,44053.0,2024,1,47
,,AI Artificial,--,,44082.0,2024,1,29
,,AI Artificial,--,,44372.0,2024,1,17
,,AI Artificial,--,,44489.0,2024,1,24
,,AI Artificial,--,,44522.0,2024,1,15
,,AI Artificial,60737,,44606.0,2024,1,13
,,AI Artificial,--,,45301.0,2024,1,15
,,AI Artificial,52423,,45357.0,2024,1,18
,,AI Artificial,53659,,45414.0,2024,1,13
,,AI Artificial,57375,,45543.0,2024,1,29
,,AI Artificial,57018,,46549.0,2024,1,27
,,AI Artificial,39399,,46718.0,2024,1,17
,,AI Artificial,52423,,46885.0,2024,1,18
,,AI Artificial,24789,,47166.0,2024,1,18
,,AI Artificial,--,,47415.0,2024,1,3
,,AI Artificial,--,,47434.0,2024,1,11
,,AI Artificial,--,,47434.0,2024,1,11
,,AI Artificial,57375,,47735.0,2024,1,29
,,AI Artificial,--,,47735.0,2024,1,29
,,AI Artificial,--,,47735.0,2024,1,29
,,AI Artificial,--,,48118.0,2024,1,2
,,AI Artificial,80997,,48199.0,2024,1,38
,,AI Artificial,60737,,48221.0,2024,1,13
,,AI Artificial,57375,,48476.0,2024,1,29
,,AI Artificial,26784,,48563.0,2024,1,7
,,AI Artificial,27101,,48629.0,2024,1,22
,,AI Artificial,--,,48754.0,2024,1,27
,,AI Artificial,67936,,48882.0,2024,1,47
,,AI Artificial,--,,48939.0,2024,1,18
,,AI Artificial,--,,49236.0,2024,1,18
,,AI Artificial,--,,49372.0,2024,1,17
,,AI Artificial,--,,49936.0,2024,1,18
,,AI Artificial,--,,49969.0,2024,1,27
,,AI Artificial,67362,,50607.0,2024,1,20
,,AI Artificial,--,,50665.0,2024,1,5
,,AI Artificial,--,,50750.0,2024,1,13
,,AI Artificial,59928,,51101.0,2024,1,22
,,AI Artificial,80997,,51385.0,2024,1,38
,,AI Artificial,16653,,51771.0,2024,1,24
,,AI Artificial,69599,,52008.0,2024,1,16
,,AI Artificial,--,,52036.0,2024,1,20
,,AI Artificial,40885,,52093.0,2024,1,18
,,AI Artificial,66203,,52212.0,2024,1,16
,,AI Artificial,67362,,52215.0,2024,1,20
,,AI Artificial,67362,,52330.0,2024,1,20
,,AI Artificial,59537,,52492.0,2024,1,12
,,AI Artificial,59928,,52550.0,2024,1,22
,,AI Artificial,69599,,52633.0,2024,1,16
,,AI Artificial,57375,,52774.0,2024,1,29
,,AI Artificial,--,,52867.0,2024,1,28
,,AI Artificial,75767,,53146.0,2024,1,14
,,AI Artificial,67362,,53279.0,2024,1,20
,,AI Artificial,66203,,53426.0,2024,1,16
,,AI Artificial,56424,,53462.0,2024,1,17
,,AI Artificial,--,,53462.0,2024,1,17
,,AI Artificial,57018,,53886.0,2024,1,27
,,AI Artificial,--,,53886.0,2024,1,27
,,AI Artificial,39399,,53897.0,2024,1,17
,,AI Artificial,40165,,54065.0,2024,1,47
,,AI Artificial,60737,,54113.0,2024,1,13
,,AI Artificial,62781,,54386.0,2024,1,45
,,AI Artificial,48560,,54429.0,2024,1,13
,,AI Artificial,66203,,54542.0,2024,1,16
,,AI Artificial,56424,,54553.0,2024,1,17
,,AI Artificial,67362,,54679.0,2024,1,20
,,AI Artificial,32327,,54858.0,2024,1,5
,,AI Artificial,40165,,54888.0,2024,1,47
,,AI Artificial,--,,54990.0,2024,1,18
,,AI Artificial,--,,54990.0,2024,1,18
,,AI Artificial,"75305
--",,55343.0,2024,1,4
,,AI Artificial,71124,,55683.0,2024,1,16
,,AI Artificial,76613,,55980.0,2024,1,12
,,AI Artificial,76426,,56099.0,2024,1,16
,,AI Artificial,68438,,56368.0,2024,1,16
,,AI Artificial,68438,,56398.0,2024,1,16
,,AI Artificial,60737,,56429.0,2024,1,13
,,AI Artificial,71124,,56569.0,2024,1,16
,,AI Artificial,59928,,57517.0,2024,1,22
,,AI Artificial,59928,,57646.0,2024,1,22
,,AI Artificial,--,,58007.0,2024,1,18
,,AI Artificial,--,,58007.0,2024,1,13
,,AI Artificial,76613,,58157.0,2024,1,12
,,AI Artificial,--,,58527.0,2024,1,45
,,AI Artificial,67936,,58610.0,2024,1,47
,,AI Artificial,--,,58672.0,2024,1,28
,,AI Artificial,"48888
--
--
40134",,58815.0,2024,1,28
,,AI Artificial,80997,,58841.0,2024,1,38
,,AI Artificial,--,,58869.0,2024,1,18
,,AI Artificial,59537,,58919.0,2024,1,12
,,AI Artificial,52423,,59022.0,2024,1,18
,,AI Artificial,67936,,59148.0,2024,1,47
,,AI Artificial,56424,,59189.0,2024,1,17
,,AI Artificial,"74566
--
--
68785",,59299.0,2024,1,19
,,AI Artificial,76613,,59383.0,2024,1,12
,,AI Artificial,71124,,59433.0,2024,1,16
,,AI Artificial,59928,,59574.0,2024,1,22
,,AI Artificial,68438,,59641.0,2024,1,16
,,AI Artificial,68438,,59645.0,2024,1,16
,,AI Artificial,69599,,59953.0,2024,1,16
,,AI Artificial,--,,59953.0,2024,1,16
,,AI Artificial,27101,,60000.0,2024,1,22
,,AI Artificial,67388,,60139.0,2024,1,24
,,AI Artificial,--,,60186.0,2024,1,38
,,AI Artificial,--,,60186.0,2024,1,39
,,AI Artificial,67388,,60191.0,2024,1,24
,,AI Artificial,--,,60346.0,2024,1,28
,,AI Artificial,--,,60506.0,2024,1,24
,,AI Artificial,56424,,60724.0,2024,1,17
,,AI Artificial,57018,,60939.0,2024,1,27
,,AI Artificial,59928,,61173.0,2024,1,22
,,AI Artificial,--,,61232.0,2024,1,18
,,AI Artificial,"74566
--
--
68785",,61375.0,2024,1,19
,,AI Artificial,--,,61401.0,2024,1,19
,,AI Artificial,85273,,61493.0,2024,1,47
,,AI Artificial,67362,,61685.0,2024,1,20
,,AI Artificial,--,,61720.0,2024,1,16
,,AI Artificial,62781,,61901.0,2024,1,45
,,AI Artificial,--,,62018.0,2024,1,48
,,AI Artificial,--,,62018.0,2024,1,47
,,AI Artificial,39399,,62152.0,2024,1,17
,,AI Artificial,"74566
--
--
68785",,62154.0,2024,1,19
,,AI Artificial,67388,,62320.0,2024,1,24
,,AI Artificial,59537,,62544.0,2024,1,12
,,AI Artificial,--,,62751.0,2024,1,7
,,AI Artificial,85273,,62787.0,2024,1,47
,,AI Artificial,66203,,63057.0,2024,1,16
,,AI Artificial,96858,,63374.0,2024,1,14
,,AI Artificial,32327,,63394.0,2024,1,5
,,AI Artificial,57018,,63612.0,2024,1,27
,,AI Artificial,75767,,64474.0,2024,1,14
,,AI Artificial,--,,64674.0,2024,1,17
,,AI Artificial,93151,,64822.0,2024,1,16
,,AI Artificial,--,,64927.0,2024,1,20
,,AI Artificial,--,,65013.0,2024,1,27
,,AI Artificial,59537,,65215.0,2024,1,12
,,AI Artificial,106444,,65456.0,2024,1,25
,,AI Artificial,"74566
--
--
68785",,65557.0,2024,1,19
,,AI Artificial,67936,,65563.0,2024,1,47
,,AI Artificial,--,,65563.0,2024,1,47
,,AI Artificial,109470,,65596.0,2024,1,12
,,AI Artificial,--,,65633.0,2024,1,3
,,AI Artificial,98485,,65914.0,2024,1,27
,,AI Artificial,56424,,66124.0,2024,1,17
,,AI Artificial,--,,66218.0,2024,1,18
,,AI Artificial,67388,,66290.0,2024,1,24
,,AI Artificial,72260,,66362.0,2024,1,22
,,AI Artificial,56424,,66652.0,2024,1,17
,,AI Artificial,76613,,66731.0,2024,1,12
,,AI Artificial,67388,,66782.0,2024,1,24
,,AI Artificial,--,,66927.0,2024,1,20
,,AI Artificial,59537,,67117.0,2024,1,12
,,AI Artificial,40885,,67456.0,2024,1,18
,,AI Artificial,109470,,67458.0,2024,1,12
,,AI Artificial,109470,,67458.0,2024,1,12
,,AI Artificial,--,,67568.0,2024,1,27
,,AI Artificial,108568,,67764.0,2024,1,35
,,AI Artificial,85273,,67829.0,2024,1,47
,,AI Artificial,--,,68140.0,2024,1,19
,,AI Artificial,85985,,68773.0,2024,1,22
,,AI Artificial,67388,,68925.0,2024,1,24
,,AI Artificial,71124,,69070.0,2024,1,16
,,AI Artificial,,,69483.0,2024,1,23
,,AI Artificial,77055,,69774.0,2024,1,37
,,AI Artificial,69599,,70040.0,2024,1,16
,,AI Artificial,85273,,70119.0,2024,1,47
,,AI Artificial,85985,,70278.0,2024,1,22
,,AI Artificial,--,,70395.0,2024,1,27
,,AI Artificial,--,,70491.0,2024,1,45
,,AI Artificial,85985,,70658.0,2024,1,22
,,AI Artificial,67936,,70894.0,2024,1,47
,,AI Artificial,32327,,70897.0,2024,1,5
,,AI Artificial,67362,,70917.0,2024,1,20
,,AI Artificial,30560,,70947.0,2024,1,15
,,AI Artificial,86169,,71167.0,2024,1,6
,,AI Artificial,25775,,71312.0,2024,1,38
,,AI Artificial,73465,,71887.0,2024,1,31
,,AI Artificial,96858,,71996.0,2024,1,14
,,AI Artificial,--,,72102.0,2024,1,5
,,AI Artificial,62781,,72137.0,2024,1,45
,,AI Artificial,"74566
--
--
68785",,72255.0,2024,1,19
,,AI Artificial,80997,,72979.0,2024,1,38
,,AI Artificial,66203,,73410.0,2024,1,16
,,AI Artificial,89317,,73426.0,2024,1,29
,,AI Artificial,86169,,73443.0,2024,1,6
,,AI Artificial,72260,,73455.0,2024,1,22
,,AI Artificial,--,,73519.0,2024,1,18
,,AI Artificial,67388,,73529.0,2024,1,24
,,AI Artificial,76613,,73629.0,2024,1,12
,,AI Artificial,72260,,73662.0,2024,1,22
,,AI Artificial,32327,,73955.0,2024,1,5
,,AI Artificial,--,,74055.0,2024,1,3
,,AI Artificial,"86887
--",,74061.0,2024,1,21
,,AI Artificial,--,,74106.0,2024,1,24
,,AI Artificial,--,,74106.0,2024,1,24
,,AI Artificial,--,,74207.0,2024,1,18
,,AI Artificial,--,,74207.0,2024,1,18
,,AI Artificial,30560,,74670.0,2024,1,15
,,AI Artificial,102929,,74707.0,2024,1,14
,,AI Artificial,89333,,74787.0,2024,1,37
,,AI Artificial,71124,,74969.0,2024,1,16
,,AI Artificial,--,,75185.0,2024,1,29
,,AI Artificial,--,,75415.0,2024,1,16
,,AI Artificial,68438,,75586.0,2024,1,16
,,AI Artificial,89333,,75706.0,2024,1,37
,,AI Artificial,16653,,75772.0,2024,1,24
,,AI Artificial,"75305
--",,76033.0,2024,1,4
,,AI Artificial,--,,76066.0,2024,1,16
,,AI Artificial,--,,76117.0,2024,1,24
,,AI Artificial,--,,76117.0,2024,1,24
,,AI Artificial,109470,,76265.0,2024,1,12
,,AI Artificial,109470,,76265.0,2024,1,12
,,AI Artificial,--,,76496.0,2024,1,22
,,AI Artificial,69599,,77060.0,2024,1,16
,,AI Artificial,59537,,77458.0,2024,1,12
,,AI Artificial,67936,,77484.0,2024,1,47
,,AI Artificial,98485,,77773.0,2024,1,27
,,AI Artificial,108818,,77857.0,2024,1,49
,,AI Artificial,71124,,77950.0,2024,1,16
,,AI Artificial,--,,78053.0,2024,1,37
,,AI Artificial,--,,78302.0,2024,1,9
,,AI Artificial,--,,78302.0,2024,1,9
,,AI Artificial,89317,,78594.0,2024,1,29
,,AI Artificial,72260,,78702.0,2024,1,22
